site_id,all_datetime,value
3811_1,2019-12-01 07:45:00,9.76
3811_1,2019-12-01 08:00:00,12.32
3811_1,2019-12-01 08:15:00,12.96
3811_1,2019-12-01 08:30:00,14.32
3811_1,2019-12-01 08:45:00,18.2
3811_1,2019-12-01 09:00:00,15.84
3811_1,2019-12-01 09:15:00,18
3811_1,2019-12-01 09:30:00,18.24
3811_1,2019-12-01 09:45:00,22.12
3811_1,2019-12-01 10:00:00,22.48
3811_1,2019-12-01 10:15:00,22.04
3811_1,2019-12-01 10:30:00,21.96
3811_1,2019-12-01 10:45:00,20.2
3811_1,2019-12-01 11:00:00,21.72
3811_1,2019-12-01 11:15:00,22.68
3811_1,2019-12-01 11:30:00,22.08
3811_1,2019-12-01 11:45:00,23.36
3811_1,2019-12-01 12:00:00,21.64
3811_1,2019-12-01 12:15:00,20.04
3811_1,2019-12-01 12:30:00,21.4
3811_1,2019-12-01 12:45:00,21
3811_1,2019-12-01 13:00:00,18.64
3811_1,2019-12-01 13:15:00,20.64
3811_1,2019-12-01 13:30:00,19.12
3811_1,2019-12-01 13:45:00,19.12
3811_1,2019-12-01 14:00:00,19.4
3811_1,2019-12-01 14:15:00,17.4
3811_1,2019-12-01 14:30:00,16.36
3811_1,2019-12-01 14:45:00,15.84
3811_1,2019-12-01 15:00:00,16.48
3811_1,2019-12-01 15:15:00,17.52
3811_1,2019-12-01 15:30:00,17.72
3811_1,2019-12-01 15:45:00,16.72
3811_1,2019-12-01 16:00:00,15.16
3811_1,2019-12-01 16:15:00,16.32
3811_1,2019-12-01 16:30:00,17.96
3811_1,2019-12-01 16:45:00,18.76
3811_1,2019-12-01 17:00:00,19.2
3811_1,2019-12-01 17:15:00,17.68
3811_1,2019-12-01 17:30:00,18
3811_1,2019-12-01 17:45:00,21
3811_1,2019-12-01 18:00:00,21.88
3811_1,2019-12-01 18:15:00,18.92
3811_1,2019-12-01 18:30:00,20.52
3811_1,2019-12-01 18:45:00,23.68
3811_1,2019-12-01 19:00:00,20.6
3811_1,2019-12-01 19:15:00,21.4
3811_1,2019-12-01 19:30:00,24.08
3811_1,2019-12-01 19:45:00,20.64
3811_1,2019-12-01 20:00:00,19.08
3811_1,2019-12-01 20:15:00,16.96
3811_1,2019-12-01 20:30:00,19.44
3811_1,2019-12-01 20:45:00,17.76
3811_1,2019-12-01 21:00:00,14.6
3811_1,2019-12-01 21:15:00,14.52
3811_1,2019-12-01 21:30:00,15.16
3811_1,2019-12-01 21:45:00,11.72
3811_1,2019-12-01 22:00:00,11.84
3811_1,2019-12-01 22:15:00,13.4
3811_1,2019-12-01 22:30:00,10.84
3811_1,2019-12-01 22:45:00,9.52
3811_1,2019-12-01 23:00:00,8.6
3811_1,2019-12-01 23:15:00,8.88
3811_1,2019-12-01 23:30:00,8.44
3811_1,2019-12-01 23:45:00,7.12
3811_1,2019-12-02 00:00:00,6.64
3811_1,2019-12-02 00:15:00,6
3811_1,2019-12-02 00:30:00,6.36
3811_1,2019-12-02 00:45:00,6.2
3811_1,2019-12-02 01:00:00,5.4
3811_1,2019-12-02 01:15:00,4.64
3811_1,2019-12-02 01:30:00,5.4
3811_1,2019-12-02 01:45:00,5.16
3811_1,2019-12-02 02:00:00,5.16
3811_1,2019-12-02 02:15:00,4.92
3811_1,2019-12-02 02:30:00,5.16
3811_1,2019-12-02 02:45:00,4.48
3811_1,2019-12-02 03:00:00,4.28
3811_1,2019-12-02 03:15:00,4.72
3811_1,2019-12-02 03:30:00,4.08
3811_1,2019-12-02 03:45:00,4.16
3811_1,2019-12-02 04:00:00,4.4
3811_1,2019-12-02 04:15:00,4.92
3811_1,2019-12-02 04:30:00,5.04
3811_1,2019-12-02 04:45:00,5.16
3811_1,2019-12-02 05:00:00,5.44
3811_1,2019-12-02 05:15:00,5.96
3811_1,2019-12-02 05:30:00,6.6
3811_1,2019-12-02 05:45:00,6.64
3811_1,2019-12-02 06:00:00,7.96
3811_1,2019-12-02 06:15:00,12.4
3811_1,2019-12-02 06:30:00,12.2
3811_1,2019-12-02 06:45:00,12.24
3811_1,2019-12-02 07:00:00,15.08
3811_1,2019-12-02 07:15:00,18.76
3811_1,2019-12-02 07:30:00,16.96
3811_1,2019-12-02 07:45:00,17.04
3811_1,2019-12-02 08:00:00,17.4
3811_1,2019-12-02 08:15:00,17.4
3811_1,2019-12-02 08:30:00,15.92
3811_1,2019-12-02 08:45:00,15.32
3811_1,2019-12-02 09:00:00,15.04
3811_1,2019-12-02 09:15:00,14.36
3811_1,2019-12-02 09:30:00,14.32
3811_1,2019-12-02 09:45:00,13.96
3811_1,2019-12-02 10:00:00,14.52
3811_1,2019-12-02 10:15:00,17.32
3811_1,2019-12-02 10:30:00,15.52
3811_1,2019-12-02 10:45:00,15
3811_1,2019-12-02 11:00:00,14.8
3811_1,2019-12-02 11:15:00,14.96
3811_1,2019-12-02 11:30:00,14.68
3811_1,2019-12-02 11:45:00,16.12
3811_1,2019-12-02 12:00:00,17.36
3811_1,2019-12-02 12:15:00,15.8
3811_1,2019-12-02 12:30:00,15.16
3811_1,2019-12-02 12:45:00,15.32
3811_1,2019-12-02 13:00:00,13.44
3811_1,2019-12-02 13:15:00,14.48
3811_1,2019-12-02 13:30:00,14.44
3811_1,2019-12-02 13:45:00,13.24
3811_1,2019-12-02 14:00:00,13.52
3811_1,2019-12-02 14:15:00,11.48
3811_1,2019-12-02 14:30:00,11.72
3811_1,2019-12-02 14:45:00,10.92
3811_1,2019-12-02 15:00:00,11.36
3811_1,2019-12-02 15:15:00,11.8
3811_1,2019-12-02 15:30:00,12.36
3811_1,2019-12-02 15:45:00,13.2
3811_1,2019-12-02 16:00:00,14.32
3811_1,2019-12-02 16:15:00,14.36
3811_1,2019-12-02 16:30:00,15.56
3811_1,2019-12-02 16:45:00,14.36
3811_1,2019-12-02 17:00:00,15.88
3811_1,2019-12-02 17:15:00,15.64
3811_1,2019-12-02 17:30:00,17.2
3811_1,2019-12-02 17:45:00,17.88
3811_1,2019-12-02 18:00:00,17.08
3811_1,2019-12-02 18:15:00,20.24
3811_1,2019-12-02 18:30:00,18.88
3811_1,2019-12-02 18:45:00,16.24
3811_1,2019-12-02 19:00:00,18.68
3811_1,2019-12-02 19:15:00,19.72
3811_1,2019-12-02 19:30:00,19.12
3811_1,2019-12-02 19:45:00,20.72
3811_1,2019-12-02 20:00:00,15.48
3811_1,2019-12-02 20:15:00,16.76
3811_1,2019-12-02 20:30:00,14.52
3811_1,2019-12-02 20:45:00,14.08
3811_1,2019-12-02 21:00:00,14.68
3811_1,2019-12-02 21:15:00,15.32
3811_1,2019-12-02 21:30:00,14.08
3811_1,2019-12-02 21:45:00,11.2
3811_1,2019-12-02 22:00:00,10.64
3811_1,2019-12-02 22:15:00,10.6
3811_1,2019-12-02 22:30:00,11.16
3811_1,2019-12-02 22:45:00,10.92
3811_1,2019-12-02 23:00:00,9.92
3811_1,2019-12-02 23:15:00,8.64
3811_1,2019-12-02 23:30:00,8.6
3811_1,2019-12-02 23:45:00,7.6
3811_1,2019-12-03 00:00:00,6
3811_1,2019-12-03 00:15:00,5.52
3811_1,2019-12-03 00:30:00,5.56
3811_1,2019-12-03 00:45:00,5.92
3811_1,2019-12-03 01:00:00,5.72
3811_1,2019-12-03 01:15:00,6.2
3811_1,2019-12-03 01:30:00,4.72
3811_1,2019-12-03 01:45:00,4.52
3811_1,2019-12-03 02:00:00,4.16
3811_1,2019-12-03 02:15:00,4.48
3811_1,2019-12-03 02:30:00,5.16
3811_1,2019-12-03 02:45:00,3.8
3811_1,2019-12-03 03:00:00,3.68
3811_1,2019-12-03 03:15:00,4.2
3811_1,2019-12-03 03:30:00,3.96
3811_1,2019-12-03 03:45:00,4.16
3811_1,2019-12-03 04:00:00,5.24
3811_1,2019-12-03 04:15:00,4.76
3811_1,2019-12-03 04:30:00,4.52
3811_1,2019-12-03 04:45:00,5.36
3811_1,2019-12-03 05:00:00,5.84
3811_1,2019-12-03 05:15:00,6.16
3811_1,2019-12-03 05:30:00,6.2
3811_1,2019-12-03 05:45:00,7.04
3811_1,2019-12-03 06:00:00,7.72
3811_1,2019-12-03 06:15:00,10.44
3811_1,2019-12-03 06:30:00,10.52
3811_1,2019-12-03 06:45:00,12.44
3811_1,2019-12-03 07:00:00,15
3811_1,2019-12-03 07:15:00,16.76
3811_1,2019-12-03 07:30:00,17.8
3811_1,2019-12-03 07:45:00,19.84
3811_1,2019-12-03 08:00:00,19.68
3811_1,2019-12-03 08:15:00,17.96
3811_1,2019-12-03 08:30:00,15.84
3811_1,2019-12-03 08:45:00,13.68
3811_1,2019-12-03 09:00:00,15.48
3811_1,2019-12-03 09:15:00,16.64
3811_1,2019-12-03 09:30:00,15.72
3811_1,2019-12-03 09:45:00,15.08
3811_1,2019-12-03 10:00:00,15.4
3811_1,2019-12-03 10:15:00,17.4
3811_1,2019-12-03 10:30:00,18.16
3811_1,2019-12-03 10:45:00,15
3811_1,2019-12-03 11:00:00,16.2
3811_1,2019-12-03 11:15:00,15.56
3811_1,2019-12-03 11:30:00,15.72
3811_1,2019-12-03 11:45:00,16.6
3811_1,2019-12-03 12:00:00,15.44
3811_1,2019-12-03 12:15:00,13.32
3811_1,2019-12-03 12:30:00,14.04
3811_1,2019-12-03 12:45:00,14.48
3811_1,2019-12-03 13:00:00,15.16
3811_1,2019-12-03 13:15:00,14.88
3811_1,2019-12-03 13:30:00,13.76
3811_1,2019-12-03 13:45:00,13.72
3811_1,2019-12-03 14:00:00,12.52
3811_1,2019-12-03 14:15:00,12.68
3811_1,2019-12-03 14:30:00,11.64
3811_1,2019-12-03 14:45:00,12.24
3811_1,2019-12-03 15:00:00,11.76
3811_1,2019-12-03 15:15:00,11.08
3811_1,2019-12-03 15:30:00,11.76
3811_1,2019-12-03 15:45:00,14.16
3811_1,2019-12-03 16:00:00,14.04
3811_1,2019-12-03 16:15:00,15.96
3811_1,2019-12-03 16:30:00,14.12
3811_1,2019-12-03 16:45:00,16.36
3811_1,2019-12-03 17:00:00,17.44
3811_1,2019-12-03 17:15:00,19.68
3811_1,2019-12-03 17:30:00,19
3811_1,2019-12-03 17:45:00,18.24
3811_1,2019-12-03 18:00:00,20.48
3811_1,2019-12-03 18:15:00,18.64
3811_1,2019-12-03 18:30:00,20.68
3811_1,2019-12-03 18:45:00,17.92
3811_1,2019-12-03 19:00:00,18.32
3811_1,2019-12-03 19:15:00,19.44
3811_1,2019-12-03 19:30:00,21.16
3811_1,2019-12-03 19:45:00,17.16
3811_1,2019-12-03 20:00:00,18.28
3811_1,2019-12-03 20:15:00,18.04
3811_1,2019-12-03 20:30:00,15.56
3811_1,2019-12-03 20:45:00,15.32
3811_1,2019-12-03 21:00:00,15.4
3811_1,2019-12-03 21:15:00,14.88
3811_1,2019-12-03 21:30:00,12.76
3811_1,2019-12-03 21:45:00,12.84
3811_1,2019-12-03 22:00:00,10.32
3811_1,2019-12-03 22:15:00,11.32
3811_1,2019-12-03 22:30:00,10.76
3811_1,2019-12-03 22:45:00,10.24
3811_1,2019-12-03 23:00:00,9.08
3811_1,2019-12-03 23:15:00,7.8
3811_1,2019-12-03 23:30:00,8.6
3811_1,2019-12-03 23:45:00,7.12
3811_1,2019-12-04 00:00:00,5.88
3811_1,2019-12-04 00:15:00,6.12
3811_1,2019-12-04 00:30:00,5.12
3811_1,2019-12-04 00:45:00,5.24
3811_1,2019-12-04 01:00:00,5.12
3811_1,2019-12-04 01:15:00,4.72
3811_1,2019-12-04 01:30:00,5.04
3811_1,2019-12-04 01:45:00,4.44
3811_1,2019-12-04 02:00:00,4.48
3811_1,2019-12-04 02:15:00,4.36
3811_1,2019-12-04 02:30:00,4.24
3811_1,2019-12-04 02:45:00,4.24
3811_1,2019-12-04 03:00:00,4.08
3811_1,2019-12-04 03:15:00,4.44
3811_1,2019-12-04 03:30:00,4.4
3811_1,2019-12-04 03:45:00,4.4
3811_1,2019-12-04 04:00:00,4.32
3811_1,2019-12-04 04:15:00,4.84
3811_1,2019-12-04 04:30:00,5.32
3811_1,2019-12-04 04:45:00,5.24
3811_1,2019-12-04 05:00:00,5.52
3811_1,2019-12-04 05:15:00,6.44
3811_1,2019-12-04 05:30:00,6.88
3811_1,2019-12-04 05:45:00,6.84
3811_1,2019-12-04 06:00:00,8.72
3811_1,2019-12-04 06:15:00,11.72
3811_1,2019-12-04 06:30:00,11.76
3811_1,2019-12-04 06:45:00,12.28
3811_1,2019-12-04 07:00:00,15.92
3811_1,2019-12-04 07:15:00,16.76
3811_1,2019-12-04 07:30:00,17.28
3811_1,2019-12-04 07:45:00,20
3811_1,2019-12-04 08:00:00,19.4
3811_1,2019-12-04 08:15:00,17.04
3811_1,2019-12-04 08:30:00,16.52
3811_1,2019-12-04 08:45:00,15.28
3811_1,2019-12-04 09:00:00,16.88
3811_1,2019-12-04 09:15:00,17.6
3811_1,2019-12-04 09:30:00,13.76
3811_1,2019-12-04 09:45:00,14.36
3811_1,2019-12-04 10:00:00,15.76
3811_1,2019-12-04 10:15:00,16.48
3811_1,2019-12-04 10:30:00,14.8
3811_1,2019-12-04 10:45:00,16.28
3811_1,2019-12-04 11:00:00,15.52
3811_1,2019-12-04 11:15:00,16.48
3811_1,2019-12-04 11:30:00,16.76
3811_1,2019-12-04 11:45:00,15.76
3811_1,2019-12-04 12:00:00,15.04
3811_1,2019-12-04 12:15:00,13.2
3811_1,2019-12-04 12:30:00,13.12
3811_1,2019-12-04 12:45:00,15.44
3811_1,2019-12-04 13:00:00,11.92
3811_1,2019-12-04 13:15:00,14.04
3811_1,2019-12-04 13:30:00,14.96
3811_1,2019-12-04 13:45:00,12.88
3811_1,2019-12-04 14:00:00,11.68
3811_1,2019-12-04 14:15:00,11.48
3811_1,2019-12-04 14:30:00,10.8
3811_1,2019-12-04 14:45:00,11.04
3811_1,2019-12-04 15:00:00,11.36
3811_1,2019-12-04 15:15:00,12.6
3811_1,2019-12-04 15:30:00,12.8
3811_1,2019-12-04 15:45:00,11.88
3811_1,2019-12-04 16:00:00,14.08
3811_1,2019-12-04 16:15:00,16.04
3811_1,2019-12-04 16:30:00,15.36
3811_1,2019-12-04 16:45:00,14.4
3811_1,2019-12-04 17:00:00,18.2
3811_1,2019-12-04 17:15:00,18.04
3811_1,2019-12-04 17:30:00,17.88
3811_1,2019-12-04 17:45:00,19.28
3811_1,2019-12-04 18:00:00,16.32
3811_1,2019-12-04 18:15:00,17.52
3811_1,2019-12-04 18:30:00,17.84
3811_1,2019-12-04 18:45:00,19.16
3811_1,2019-12-04 19:00:00,20.28
3811_1,2019-12-04 19:15:00,19.32
3811_1,2019-12-04 19:30:00,17.08
3811_1,2019-12-04 19:45:00,
3811_1,2019-12-04 20:00:00,
3811_1,2019-12-04 20:15:00,
3811_1,2019-12-04 20:30:00,
3811_1,2019-12-04 20:45:00,14.88
3811_1,2019-12-04 21:00:00,12.24
3811_1,2019-12-04 21:15:00,15.32
3811_1,2019-12-04 21:30:00,14
3811_1,2019-12-04 21:45:00,12.92
3811_1,2019-12-04 22:00:00,11
3811_1,2019-12-04 22:15:00,10.56
3811_1,2019-12-04 22:30:00,10.6
3811_1,2019-12-04 22:45:00,10.52
3811_1,2019-12-04 23:00:00,10.44
3811_1,2019-12-04 23:15:00,10.52
3811_1,2019-12-04 23:30:00,8.76
3811_1,2019-12-04 23:45:00,8.4
3811_1,2019-12-05 00:00:00,6.2
3811_1,2019-12-05 00:15:00,6.16
3811_1,2019-12-05 00:30:00,6.48
3811_1,2019-12-05 00:45:00,6.32
3811_1,2019-12-05 01:00:00,5.52
3811_1,2019-12-05 01:15:00,5.48
3811_1,2019-12-05 01:30:00,5.64
3811_1,2019-12-05 01:45:00,4.92
3811_1,2019-12-05 02:00:00,4.76
3811_1,2019-12-05 02:15:00,5
3811_1,2019-12-05 02:30:00,4.76
3811_1,2019-12-05 02:45:00,4.28
3811_1,2019-12-05 03:00:00,4.4
3811_1,2019-12-05 03:15:00,4.76
3811_1,2019-12-05 03:30:00,4.52
3811_1,2019-12-05 03:45:00,4.24
3811_1,2019-12-05 04:00:00,4.88
3811_1,2019-12-05 04:15:00,5.2
3811_1,2019-12-05 04:30:00,5.76
3811_1,2019-12-05 04:45:00,6.12
3811_1,2019-12-05 05:00:00,6.32
3811_1,2019-12-05 05:15:00,5.96
3811_1,2019-12-05 05:30:00,6.16
3811_1,2019-12-05 05:45:00,7.16
3811_1,2019-12-05 06:00:00,8.16
3811_1,2019-12-05 06:15:00,9.72
3811_1,2019-12-05 06:30:00,11.96
3811_1,2019-12-05 06:45:00,13.2
3811_1,2019-12-05 07:00:00,12.76
3811_1,2019-12-05 07:15:00,18.08
3811_1,2019-12-05 07:30:00,19.12
3811_1,2019-12-05 07:45:00,18.4
3811_1,2019-12-05 08:00:00,18.28
3811_1,2019-12-05 08:15:00,17.72
3811_1,2019-12-05 08:30:00,16.84
3811_1,2019-12-05 08:45:00,14.16
3811_1,2019-12-05 09:00:00,14.64
3811_1,2019-12-05 09:15:00,14.68
3811_1,2019-12-05 09:30:00,14.8
3811_1,2019-12-05 09:45:00,14.28
3811_1,2019-12-05 10:00:00,15.08
3811_1,2019-12-05 10:15:00,16.12
3811_1,2019-12-05 10:30:00,14.88
3811_1,2019-12-05 10:45:00,15.36
3811_1,2019-12-05 11:00:00,14.96
3811_1,2019-12-05 11:15:00,13.84
3811_1,2019-12-05 11:30:00,15.24
3811_1,2019-12-05 11:45:00,17.88
3811_1,2019-12-05 12:00:00,12.16
3811_1,2019-12-05 12:15:00,10.8
3811_1,2019-12-05 12:30:00,12.84
3811_1,2019-12-05 12:45:00,12.12
3811_1,2019-12-05 13:00:00,12.12
3811_1,2019-12-05 13:15:00,12.76
3811_1,2019-12-05 13:30:00,13.08
3811_1,2019-12-05 13:45:00,14.52
3811_1,2019-12-05 14:00:00,12.24
3811_1,2019-12-05 14:15:00,13.16
3811_1,2019-12-05 14:30:00,13.76
3811_1,2019-12-05 14:45:00,11.28
3811_1,2019-12-05 15:00:00,13.24
3811_1,2019-12-05 15:15:00,13.08
3811_1,2019-12-05 15:30:00,13.84
3811_1,2019-12-05 15:45:00,13.28
3811_1,2019-12-05 16:00:00,13.24
3811_1,2019-12-05 16:15:00,15.08
3811_1,2019-12-05 16:30:00,17.48
3811_1,2019-12-05 16:45:00,16.68
3811_1,2019-12-05 17:00:00,15.16
3811_1,2019-12-05 17:15:00,17.56
3811_1,2019-12-05 17:30:00,17.6
3811_1,2019-12-05 17:45:00,18.28
3811_1,2019-12-05 18:00:00,16.2
3811_1,2019-12-05 18:15:00,18.04
3811_1,2019-12-05 18:30:00,19.16
3811_1,2019-12-05 18:45:00,19.48
3811_1,2019-12-05 19:00:00,18.72
3811_1,2019-12-05 19:15:00,17.08
3811_1,2019-12-05 19:30:00,18.88
3811_1,2019-12-05 19:45:00,19.4
3811_1,2019-12-05 20:00:00,17.88
3811_1,2019-12-05 20:15:00,20.64
3811_1,2019-12-05 20:30:00,17.76
3811_1,2019-12-05 20:45:00,16.56
3811_1,2019-12-05 21:00:00,15.2
3811_1,2019-12-05 21:15:00,15.08
3811_1,2019-12-05 21:30:00,13.32
3811_1,2019-12-05 21:45:00,12.84
3811_1,2019-12-05 22:00:00,12.92
3811_1,2019-12-05 22:15:00,12.52
3811_1,2019-12-05 22:30:00,12.52
3811_1,2019-12-05 22:45:00,11.4
3811_1,2019-12-05 23:00:00,10.84
3811_1,2019-12-05 23:15:00,10.4
3811_1,2019-12-05 23:30:00,8.48
3811_1,2019-12-05 23:45:00,7.28
3811_1,2019-12-06 00:00:00,7.72
3811_1,2019-12-06 00:15:00,6.96
3811_1,2019-12-06 00:30:00,5.68
3811_1,2019-12-06 00:45:00,5.84
3811_1,2019-12-06 01:00:00,5.16
3811_1,2019-12-06 01:15:00,4.8
3811_1,2019-12-06 01:30:00,4.4
3811_1,2019-12-06 01:45:00,4.68
3811_1,2019-12-06 02:00:00,4.76
3811_1,2019-12-06 02:15:00,4.6
3811_1,2019-12-06 02:30:00,4.72
3811_1,2019-12-06 02:45:00,4.24
3811_1,2019-12-06 03:00:00,4.72
3811_1,2019-12-06 03:15:00,4.68
3811_1,2019-12-06 03:30:00,5
3811_1,2019-12-06 03:45:00,4.64
3811_1,2019-12-06 04:00:00,5.12
3811_1,2019-12-06 04:15:00,6.28
3811_1,2019-12-06 04:30:00,6.64
3811_1,2019-12-06 04:45:00,5.52
3811_1,2019-12-06 05:00:00,6.08
3811_1,2019-12-06 05:15:00,6.84
3811_1,2019-12-06 05:30:00,6.56
3811_1,2019-12-06 05:45:00,6.56
3811_1,2019-12-06 06:00:00,8.16
3811_1,2019-12-06 06:15:00,8.64
3811_1,2019-12-06 06:30:00,11.2
3811_1,2019-12-06 06:45:00,13.52
3811_1,2019-12-06 07:00:00,14.76
3811_1,2019-12-06 07:15:00,16.68
3811_1,2019-12-06 07:30:00,17.92
3811_1,2019-12-06 07:45:00,19.36
3811_1,2019-12-06 08:00:00,17.68
3811_1,2019-12-06 08:15:00,17.56
3811_1,2019-12-06 08:30:00,17.6
3811_1,2019-12-06 08:45:00,18.8
3811_1,2019-12-06 09:00:00,13.68
3811_1,2019-12-06 09:15:00,13.88
3811_1,2019-12-06 09:30:00,15
3811_1,2019-12-06 09:45:00,14.44
3811_1,2019-12-06 10:00:00,14.92
3811_1,2019-12-06 10:15:00,14.92
3811_1,2019-12-06 10:30:00,14.76
3811_1,2019-12-06 10:45:00,13.48
3811_1,2019-12-06 11:00:00,17.56
3811_1,2019-12-06 11:15:00,16.6
3811_1,2019-12-06 11:30:00,13.8
3811_1,2019-12-06 11:45:00,15.72
3811_1,2019-12-06 12:00:00,15.32
3811_1,2019-12-06 12:15:00,15.76
3811_1,2019-12-06 12:30:00,13.36
3811_1,2019-12-06 12:45:00,14.12
3811_1,2019-12-06 13:00:00,13.24
3811_1,2019-12-06 13:15:00,13.64
3811_1,2019-12-06 13:30:00,12.76
3811_1,2019-12-06 13:45:00,11.6
3811_1,2019-12-06 14:00:00,12.52
3811_1,2019-12-06 14:15:00,14.48
3811_1,2019-12-06 14:30:00,11.88
3811_1,2019-12-06 14:45:00,12.32
3811_1,2019-12-06 15:00:00,15.36
3811_1,2019-12-06 15:15:00,14.84
3811_1,2019-12-06 15:30:00,11.92
3811_1,2019-12-06 15:45:00,14.84
3811_1,2019-12-06 16:00:00,16.92
3811_1,2019-12-06 16:15:00,14.56
3811_1,2019-12-06 16:30:00,15.76
3811_1,2019-12-06 16:45:00,16.2
3811_1,2019-12-06 17:00:00,16
3811_1,2019-12-06 17:15:00,15.48
3811_1,2019-12-06 17:30:00,16.2
3811_1,2019-12-06 17:45:00,17.48
3811_1,2019-12-06 18:00:00,16.8
3811_1,2019-12-06 18:15:00,20.68
3811_1,2019-12-06 18:30:00,18
3811_1,2019-12-06 18:45:00,16.16
3811_1,2019-12-06 19:00:00,18.84
3811_1,2019-12-06 19:15:00,17.68
3811_1,2019-12-06 19:30:00,15.4
3811_1,2019-12-06 19:45:00,12.88
3811_1,2019-12-06 20:00:00,14.88
3811_1,2019-12-06 20:15:00,14.28
3811_1,2019-12-06 20:30:00,14.16
3811_1,2019-12-06 20:45:00,15.84
3811_1,2019-12-06 21:00:00,16.56
3811_1,2019-12-06 21:15:00,15.36
3811_1,2019-12-06 21:30:00,12.04
3811_1,2019-12-06 21:45:00,13.16
3811_1,2019-12-06 22:00:00,13.36
3811_1,2019-12-06 22:15:00,12.36
3811_1,2019-12-06 22:30:00,11
3811_1,2019-12-06 22:45:00,12.48
3811_1,2019-12-06 23:00:00,10.68
3811_1,2019-12-06 23:15:00,7.92
3811_1,2019-12-06 23:30:00,8.28
3811_1,2019-12-06 23:45:00,8.68
3811_1,2019-12-07 00:00:00,7.2
3811_1,2019-12-07 00:15:00,7.52
3811_1,2019-12-07 00:30:00,6.52
3811_1,2019-12-07 00:45:00,5.52
3811_1,2019-12-07 01:00:00,5.36
3811_1,2019-12-07 01:15:00,5.52
3811_1,2019-12-07 01:30:00,5.12
3811_1,2019-12-07 01:45:00,5.32
3811_1,2019-12-07 02:00:00,5.56
3811_1,2019-12-07 02:15:00,4.88
3811_1,2019-12-07 02:30:00,4.64
3811_1,2019-12-07 02:45:00,4.76
3811_1,2019-12-07 03:00:00,4.48
3811_1,2019-12-07 03:15:00,4.32
3811_1,2019-12-07 03:30:00,4.36
3811_1,2019-12-07 03:45:00,4.52
3811_1,2019-12-07 04:00:00,5.68
3811_1,2019-12-07 04:15:00,6.4
3811_1,2019-12-07 04:30:00,5.64
3811_1,2019-12-07 04:45:00,5.08
3811_1,2019-12-07 05:00:00,5
3811_1,2019-12-07 05:15:00,4.72
3811_1,2019-12-07 05:30:00,4.72
3811_1,2019-12-07 05:45:00,5.48
3811_1,2019-12-07 06:00:00,5.32
3811_1,2019-12-07 06:15:00,7.6
3811_1,2019-12-07 06:30:00,7.24
3811_1,2019-12-07 06:45:00,7.04
3811_1,2019-12-07 07:00:00,8.92
3811_1,2019-12-07 07:15:00,9.28
3811_1,2019-12-07 07:30:00,9.88
3811_1,2019-12-07 07:45:00,12.12
3811_1,2019-12-07 08:00:00,13.04
3811_1,2019-12-07 08:15:00,13.76
3811_1,2019-12-07 08:30:00,15.08
3811_1,2019-12-07 08:45:00,17.2
3811_1,2019-12-07 09:00:00,16.64
3811_1,2019-12-07 09:15:00,16.96
3811_1,2019-12-07 09:30:00,20.72
3811_1,2019-12-07 09:45:00,18.72
3811_1,2019-12-07 10:00:00,20.28
3811_1,2019-12-07 10:15:00,21.76
3811_1,2019-12-07 10:30:00,23.76
3811_1,2019-12-07 10:45:00,21.56
3811_1,2019-12-07 11:00:00,23.28
3811_1,2019-12-07 11:15:00,23.24
3811_1,2019-12-07 11:30:00,20.48
3811_1,2019-12-07 11:45:00,19.16
3811_1,2019-12-07 12:00:00,20.2
3811_1,2019-12-07 12:15:00,20.92
3811_1,2019-12-07 12:30:00,17.48
3811_1,2019-12-07 12:45:00,16.88
3811_1,2019-12-07 13:00:00,16.72
3811_1,2019-12-07 13:15:00,15.6
3811_1,2019-12-07 13:30:00,17.4
3811_1,2019-12-07 13:45:00,17.72
3811_1,2019-12-07 14:00:00,18.44
3811_1,2019-12-07 14:15:00,16.72
3811_1,2019-12-07 14:30:00,20.84
3811_1,2019-12-07 14:45:00,19.36
3811_1,2019-12-07 15:00:00,15.88
3811_1,2019-12-07 15:15:00,16.2
3811_1,2019-12-07 15:30:00,17
3811_1,2019-12-07 15:45:00,15.84
3811_1,2019-12-07 16:00:00,13.44
3811_1,2019-12-07 16:15:00,14.32
3811_1,2019-12-07 16:30:00,15.92
3811_1,2019-12-07 16:45:00,19.28
3811_1,2019-12-07 17:00:00,18.4
3811_1,2019-12-07 17:15:00,18.72
3811_1,2019-12-07 17:30:00,18.16
3811_1,2019-12-07 17:45:00,16.72
3811_1,2019-12-07 18:00:00,16.48
3811_1,2019-12-07 18:15:00,16.2
3811_1,2019-12-07 18:30:00,17.32
3811_1,2019-12-07 18:45:00,16.96
3811_1,2019-12-07 19:00:00,14.96
3811_1,2019-12-07 19:15:00,14.84
3811_1,2019-12-07 19:30:00,14.4
3811_1,2019-12-07 19:45:00,15.36
3811_1,2019-12-07 20:00:00,13.96
3811_1,2019-12-07 20:15:00,13.92
3811_1,2019-12-07 20:30:00,13.12
3811_1,2019-12-07 20:45:00,13.92
3811_1,2019-12-07 21:00:00,12.68
3811_1,2019-12-07 21:15:00,11
3811_1,2019-12-07 21:30:00,11.64
3811_1,2019-12-07 21:45:00,12.48
3811_1,2019-12-07 22:00:00,11.88
3811_1,2019-12-07 22:15:00,11.68
3811_1,2019-12-07 22:30:00,12.32
3811_1,2019-12-07 22:45:00,11.12
3811_1,2019-12-07 23:00:00,9.68
