all_datetime,03805_PRV_1,03805_PRV_2,3807_1,03808_1_1,03808_2_1,3809_1,3810_1,3811_1,3812_1,03814_1_1,03814_2_1
2020-02-09 19:00:00,,,,,,,,21.52,,,
2020-02-09 19:15:00,,,,,,,,21.96,,,
2020-02-09 19:30:00,,,,,,,,21,,,
2020-02-09 19:45:00,,,,,,,,22.52,,,
2020-02-09 20:00:00,,,,,,,,19.48,,,
2020-02-09 20:15:00,,,,,,,,20.6,,,
2020-02-09 20:30:00,,,,,,,,19.04,,,
2020-02-09 20:45:00,,,,,,,,17.16,,,
2020-02-09 21:00:00,,,,,,,,16.64,,,
2020-02-09 21:15:00,,,,,,,,15.56,,,
2020-02-09 21:30:00,,,,,,,,12.32,,,
2020-02-09 21:45:00,,,,,,,,12.04,,,
2020-02-09 22:00:00,,,,,,,,10.04,,,
2020-02-09 22:15:00,,,,,,,,11.48,,,
2020-02-09 22:30:00,,,,,,,,12.16,,,
2020-02-09 22:45:00,,,,,,,,9.76,,,
2020-02-09 23:00:00,,,,,,,,7.92,,,
2020-02-09 23:15:00,,,,,,,,7.76,,,
2020-02-09 23:30:00,,,,,,,,7.08,,,
2020-02-09 23:45:00,,,,,,,,7.24,,,
2020-02-10 00:00:00,,,,,,,,6.72,,,
2020-02-10 00:15:00,,,,,,,,5.52,,,
2020-02-10 00:30:00,,,,,,,,5.32,,,
2020-02-10 00:45:00,,,,,,,,5.56,,,
2020-02-10 01:00:00,,,,,,,,4.68,,,
2020-02-10 01:15:00,,,,,,,,4.44,,,
2020-02-10 01:30:00,,,,,,,,4.12,,,
2020-02-10 01:45:00,,,,,,,,3.68,,,
2020-02-10 02:00:00,,,,,,,,3.8,,,
2020-02-10 02:15:00,,,,,,,,4.24,,,
2020-02-10 02:30:00,,,,,,,,4.04,,,
2020-02-10 02:45:00,,,,,,,,3.72,,,
2020-02-10 03:00:00,,,,,,,,4.48,,,
2020-02-10 03:15:00,,,,,,,,3.56,,,
2020-02-10 03:30:00,,,,,,,,3.56,,,
2020-02-10 03:45:00,,,,,,,,3.64,,,
2020-02-10 04:00:00,,,,,,,,4.04,,,
2020-02-10 04:15:00,,,,,,,,4.2,,,
2020-02-10 04:30:00,,,,,,,,4.56,,,
2020-02-10 04:45:00,,,,,,,,4.28,,,
2020-02-10 05:00:00,,,,,,,,5.04,,,
2020-02-10 05:15:00,,,,,,,,6,,,
2020-02-10 05:30:00,,,,,,,,6.28,,,
2020-02-10 05:45:00,,,,,,,,7.48,,,
2020-02-10 06:00:00,,,,,,,,9.84,,,
2020-02-10 06:15:00,,,,,,,,11.4,,,
2020-02-10 06:30:00,,,,,,,,10.72,,,
2020-02-10 06:45:00,,,,,,,,16.44,,,
2020-02-10 07:00:00,,,,,,,,15.24,,,
2020-02-10 07:15:00,,,,,,,,18.48,,,
2020-02-10 07:30:00,,,,,,,,20.96,,,
2020-02-10 07:45:00,,,,,,,,18.72,,,
2020-02-10 08:00:00,,,,,,,,17.56,,,
2020-02-10 08:15:00,,,,,,,,17.64,,,
2020-02-10 08:30:00,,,,,,,,16.92,,,
2020-02-10 08:45:00,,,,,,,,15.68,,,
2020-02-10 09:00:00,,,,,,,,15.84,,,
2020-02-10 09:15:00,,,,,,,,19.36,,,
2020-02-10 09:30:00,,,,,,,,16.48,,,
2020-02-10 09:45:00,,,,,,,,18.16,,,
2020-02-10 10:00:00,,,,,,,,18.24,,,
2020-02-10 10:15:00,,,,,,,,17.48,,,
2020-02-10 10:30:00,,,,,,,,15.88,,,
2020-02-10 10:45:00,,,,,,,,18.04,,,
2020-02-10 11:00:00,,,,,,,,17.72,,,
2020-02-10 11:15:00,,,,,,,,19.04,,,
2020-02-10 11:30:00,,,,,,,,18.4,,,
2020-02-10 11:45:00,,,,,,,,15.16,,,
2020-02-10 12:00:00,,,,,,,,13.44,,,
2020-02-10 12:15:00,,,,,,,,12.64,,,
2020-02-10 12:30:00,,,,,,,,15.28,,,
2020-02-10 12:45:00,,,,,,,,15.08,,,
2020-02-10 13:00:00,,,,,,,,12.64,,,
2020-02-10 13:15:00,,,,,,,,15.52,,,
2020-02-10 13:30:00,,,,,,,,16.4,,,
2020-02-10 13:45:00,,,,,,,,12.92,,,
2020-02-10 14:00:00,,,,,,,,13.04,,,
2020-02-10 14:15:00,,,,,,,,13.08,,,
2020-02-10 14:30:00,,,,,,,,13.04,,,
2020-02-10 14:45:00,,,,,,,,12.96,,,
2020-02-10 15:00:00,,,,,,,,13.4,,,
2020-02-10 15:15:00,,,,,,,,12.04,,,
2020-02-10 15:30:00,,,,,,,,11.44,,,
2020-02-10 15:45:00,,,,,,,,14.8,,,
2020-02-10 16:00:00,,,,,,,,14.72,,,
2020-02-10 16:15:00,,,,,,,,14.52,,,
2020-02-10 16:30:00,,,,,,,,15.92,,,
2020-02-10 16:45:00,,,,,,,,16.36,,,
2020-02-10 17:00:00,,,,,,,,19.08,,,
2020-02-10 17:15:00,,,,,,,,18.56,,,
2020-02-10 17:30:00,,,,,,,,18.12,,,
2020-02-10 17:45:00,,,,,,,,17.96,,,
2020-02-10 18:00:00,,,,,,,,20.84,,,
2020-02-10 18:15:00,,,,,,,,20.76,,,
2020-02-10 18:30:00,,,,,,,,21.04,,,
2020-02-10 18:45:00,,,,,,,,22.04,,,
2020-02-10 19:00:00,,,,,,,,19.52,,,
2020-02-10 19:15:00,,,,,,,,22.04,,,
2020-02-10 19:30:00,,,,,,,,22,,,
2020-02-10 19:45:00,,,,,,,,19.6,,,
2020-02-10 20:00:00,,,,,,,,16.84,,,
2020-02-10 20:15:00,,,,,,,,16.28,,,
2020-02-10 20:30:00,,,,,,,,14.16,,,
2020-02-10 20:45:00,,,,,,,,16.4,,,
2020-02-10 21:00:00,,,,,,,,16.64,,,
2020-02-10 21:15:00,,,,,,,,15.84,,,
2020-02-10 21:30:00,,,,,,,,14.36,,,
2020-02-10 21:45:00,,,,,,,,13.12,,,
2020-02-10 22:00:00,,,,,,,,10.32,,,
2020-02-10 22:15:00,,,,,,,,13.04,,,
2020-02-10 22:30:00,,,,,,,,10.56,,,
2020-02-10 22:45:00,,,,,,,,8.52,,,
2020-02-10 23:00:00,,,,,,,,7.92,,,
2020-02-10 23:15:00,,,,,,,,9.16,,,
2020-02-10 23:30:00,,,,,,,,8.36,,,
2020-02-10 23:45:00,,,,,,,,7.08,,,
2020-02-11 00:00:00,,,,,,,,5.52,,,
2020-02-11 00:15:00,,,,,,,,5.44,,,
2020-02-11 00:30:00,,,,,,,,5.08,,,
2020-02-11 00:45:00,,,,,,,,5.04,,,
2020-02-11 01:00:00,,,,,,,,4.4,,,
2020-02-11 01:15:00,,,,,,,,4,,,
2020-02-11 01:30:00,,,,,,,,4.2,,,
2020-02-11 01:45:00,,,,,,,,4.16,,,
2020-02-11 02:00:00,,,,,,,,4.04,,,
2020-02-11 02:15:00,,,,,,,,3.92,,,
2020-02-11 02:30:00,,,,,,,,3.84,,,
2020-02-11 02:45:00,,,,,,,,3.48,,,
2020-02-11 03:00:00,,,,,,,,4.04,,,
2020-02-11 03:15:00,,,,,,,,3.8,,,
2020-02-11 03:30:00,,,,,,,,3.6,,,
2020-02-11 03:45:00,,,,,,,,2.96,,,
2020-02-11 04:00:00,,,,,,,,3.84,,,
2020-02-11 04:15:00,,,,,,,,4.16,,,
2020-02-11 04:30:00,,,,,,,,4.12,,,
2020-02-11 04:45:00,,,,,,,,4.32,,,
2020-02-11 05:00:00,,,,,,,,4.96,,,
2020-02-11 05:15:00,,,,,,,,5.56,,,
2020-02-11 05:30:00,,,,,,,,6.24,,,
2020-02-11 05:45:00,,,,,,,,6.36,,,
2020-02-11 06:00:00,,,,,,,,7.88,,,
2020-02-11 06:15:00,,,,,,,,10.36,,,
2020-02-11 06:30:00,,,,,,,,9.56,,,
2020-02-11 06:45:00,,,,,,,,13.44,,,
2020-02-11 07:00:00,,,,,,,,13.44,,,
2020-02-11 07:15:00,,,,,,,,19,,,
2020-02-11 07:30:00,,,,,,,,20,,,
2020-02-11 07:45:00,,,,,,,,19.56,,,
2020-02-11 08:00:00,,,,,,,,19.08,,,
2020-02-11 08:15:00,,,,,,,,15.64,,,
2020-02-11 08:30:00,,,,,,,,16.64,,,
2020-02-11 08:45:00,,,,,,,,13.16,,,
2020-02-11 09:00:00,,,,,,,,13.76,,,
2020-02-11 09:15:00,,,,,,,,12.56,,,
2020-02-11 09:30:00,,,,,,,,14.52,,,
2020-02-11 09:45:00,,,,,,,,15.64,,,
2020-02-11 10:00:00,,,,,,,,14.64,,,
2020-02-11 10:15:00,,,,,,,,16.16,,,
2020-02-11 10:30:00,,,,,,,,16.48,,,
2020-02-11 10:45:00,,,,,,,,17.28,,,
2020-02-11 11:00:00,,,,,,,,17.76,,,
2020-02-11 11:15:00,,,,,,,,18.12,,,
2020-02-11 11:30:00,,,,,,,,15.84,,,
2020-02-11 11:45:00,,,,,,,,15.8,,,
2020-02-11 12:00:00,,,,,,,,16.12,,,
2020-02-11 12:15:00,,,,,,,,16.04,,,
2020-02-11 12:30:00,,,,,,,,16.28,,,
2020-02-11 12:45:00,,,,,,,,15.72,,,
2020-02-11 13:00:00,,,,,,,,15.6,,,
2020-02-11 13:15:00,,,,,,,,15.72,,,
2020-02-11 13:30:00,,,,,,,,12.8,,,
2020-02-11 13:45:00,,,,,,,,12.12,,,
2020-02-11 14:00:00,,,,,,,,11.28,,,
2020-02-11 14:15:00,,,,,,,,11.6,,,
2020-02-11 14:30:00,,,,,,,,12.08,,,
2020-02-11 14:45:00,,,,,,,,12.12,,,
2020-02-11 15:00:00,,,,,,,,11.64,,,
2020-02-11 15:15:00,,,,,,,,14.84,,,
2020-02-11 15:30:00,,,,,,,,12.16,,,
2020-02-11 15:45:00,,,,,,,,12.84,,,
2020-02-11 16:00:00,,,,,,,,15.24,,,
2020-02-11 16:15:00,,,,,,,,15,,,
2020-02-11 16:30:00,,,,,,,,15.44,,,
2020-02-11 16:45:00,,,,,,,,16.12,,,
2020-02-11 17:00:00,,,,,,,,17.08,,,
2020-02-11 17:15:00,,,,,,,,23.4,,,
2020-02-11 17:30:00,,,,,,,,19.96,,,
2020-02-11 17:45:00,,,,,,,,19.36,,,
2020-02-11 18:00:00,,,,,,,,20.52,,,
2020-02-11 18:15:00,,,,,,,,23.6,,,
2020-02-11 18:30:00,,,,,,,,19.32,,,
2020-02-11 18:45:00,,,,,,,,18.96,,,
2020-02-11 19:00:00,,,,,,,,20.04,,,
2020-02-11 19:15:00,,,,,,,,18.8,,,
2020-02-11 19:30:00,,,,,,,,21.32,,,
2020-02-11 19:45:00,,,,,,,,20.16,,,
2020-02-11 20:00:00,,,,,,,,16.2,,,
2020-02-11 20:15:00,,,,,,,,19.44,,,
2020-02-11 20:30:00,,,,,,,,18.56,,,
2020-02-11 20:45:00,,,,,,,,17.16,,,
2020-02-11 21:00:00,,,,,,,,13.8,,,
2020-02-11 21:15:00,,,,,,,,16.96,,,
2020-02-11 21:30:00,,,,,,,,14.52,,,
2020-02-11 21:45:00,,,,,,,,14.96,,,
2020-02-11 22:00:00,,,,,,,,11.52,,,
2020-02-11 22:15:00,,,,,,,,13.48,,,
2020-02-11 22:30:00,,,,,,,,11.88,,,
2020-02-11 22:45:00,,,,,,,,8,,,
2020-02-11 23:00:00,,,,,,,,9.88,,,
2020-02-11 23:15:00,,,,,,,,8.76,,,
2020-02-11 23:30:00,,,,,,,,8,,,
2020-02-11 23:45:00,,,,,,,,6.6,,,
2020-02-12 00:00:00,,,,,,,,6.96,,,
2020-02-12 00:15:00,,,,,,,,6.76,,,
2020-02-12 00:30:00,,,,,,,,5.4,,,
2020-02-12 00:45:00,,,,,,,,5.12,,,
2020-02-12 01:00:00,,,,,,,,5.48,,,
2020-02-12 01:15:00,,,,,,,,4.84,,,
2020-02-12 01:30:00,,,,,,,,5.08,,,
2020-02-12 01:45:00,,,,,,,,5.84,,,
2020-02-12 02:00:00,,,,,,,,4.84,,,
2020-02-12 02:15:00,,,,,,,,4.68,,,
2020-02-12 02:30:00,,,,,,,,4.24,,,
2020-02-12 02:45:00,,,,,,,,4.24,,,
2020-02-12 03:00:00,,,,,,,,4,,,
2020-02-12 03:15:00,,,,,,,,3.96,,,
2020-02-12 03:30:00,,,,,,,,3.92,,,
2020-02-12 03:45:00,,,,,,,,3.68,,,
2020-02-12 04:00:00,,,,,,,,4.2,,,
2020-02-12 04:15:00,,,,,,,,4.72,,,
2020-02-12 04:30:00,,,,,,,,4.68,,,
2020-02-12 04:45:00,,,,,,,,5,,,
2020-02-12 05:00:00,,,,,,,,5.2,,,
2020-02-12 05:15:00,,,,,,,,6.16,,,
2020-02-12 05:30:00,,,,,,,,6.4,,,
2020-02-12 05:45:00,,,,,,,,8.2,,,
2020-02-12 06:00:00,,,,,,,,8.72,,,
2020-02-12 06:15:00,,,,,,,,12.08,,,
2020-02-12 06:30:00,,,,,,,,11.64,,,
2020-02-12 06:45:00,,,,,,,,14.64,,,
2020-02-12 07:00:00,,,,,,,,15.8,,,
2020-02-12 07:15:00,,,,,,,,18.96,,,
2020-02-12 07:30:00,,,,,,,,19.04,,,
2020-02-12 07:45:00,,,,,,,,19.84,,,
2020-02-12 08:00:00,,,,,,,,19.48,,,
2020-02-12 08:15:00,,,,,,,,19.92,,,
2020-02-12 08:30:00,,,,,,,,17.64,,,
2020-02-12 08:45:00,,,,,,,,15.4,,,
2020-02-12 09:00:00,,,,,,,,14.16,,,
2020-02-12 09:15:00,,,,,,,,14.76,,,
2020-02-12 09:30:00,,,,,,,,15.8,,,
2020-02-12 09:45:00,,,,,,,,15.76,,,
2020-02-12 10:00:00,,,,,,,,16.2,,,
2020-02-12 10:15:00,,,,,,,,17.6,,,
2020-02-12 10:30:00,,,,,,,,16.96,,,
2020-02-12 10:45:00,,,,,,,,18.16,,,
2020-02-12 11:00:00,,,,,,,,18.72,,,
2020-02-12 11:15:00,,,,,,,,17.36,,,
2020-02-12 11:30:00,,,,,,,,17.12,,,
2020-02-12 11:45:00,,,,,,,,17,,,
2020-02-12 12:00:00,,,,,,,,21.84,,,
2020-02-12 12:15:00,,,,,,,,16.96,,,
2020-02-12 12:30:00,,,,,,,,14.2,,,
2020-02-12 12:45:00,,,,,,,,13.8,,,
2020-02-12 13:00:00,,,,,,,,15.04,,,
2020-02-12 13:15:00,,,,,,,,15.92,,,
2020-02-12 13:30:00,,,,,,,,14.72,,,
2020-02-12 13:45:00,,,,,,,,13.04,,,
2020-02-12 14:00:00,,,,,,,,11.72,,,
2020-02-12 14:15:00,,,,,,,,12.72,,,
2020-02-12 14:30:00,,,,,,,,10.76,,,
2020-02-12 14:45:00,,,,,,,,13.08,,,
2020-02-12 15:00:00,,,,,,,,14.72,,,
2020-02-12 15:15:00,,,,,,,,11.8,,,
2020-02-12 15:30:00,,,,,,,,10.24,,,
2020-02-12 15:45:00,,,,,,,,15.84,,,
2020-02-12 16:00:00,,,,,,,,14.08,,,
2020-02-12 16:15:00,,,,,,,,15.76,,,
2020-02-12 16:30:00,,,,,,,,17.48,,,
2020-02-12 16:45:00,,,,,,,,18,,,
2020-02-12 17:00:00,,,,,,,,19.44,,,
2020-02-12 17:15:00,,,,,,,,19.28,,,
2020-02-12 17:30:00,,,,,,,,19.28,,,
2020-02-12 17:45:00,,,,,,,,17.92,,,
2020-02-12 18:00:00,,,,,,,,19.48,,,
2020-02-12 18:15:00,,,,,,,,19.76,,,
2020-02-12 18:30:00,,,,,,,,22.12,,,
2020-02-12 18:45:00,,,,,,,,21.08,,,
2020-02-12 19:00:00,,,,,,,,18.4,,,
2020-02-12 19:15:00,,,,,,,,20.8,,,
2020-02-12 19:30:00,,,,,,,,19.32,,,
2020-02-12 19:45:00,,,,,,,,18.92,,,
2020-02-12 20:00:00,,,,,,,,17.44,,,
2020-02-12 20:15:00,,,,,,,,16.88,,,
2020-02-12 20:30:00,,,,,,,,16.2,,,
2020-02-12 20:45:00,,,,,,,,18.92,,,
2020-02-12 21:00:00,,,,,,,,16.08,,,
2020-02-12 21:15:00,,,,,,,,14.28,,,
2020-02-12 21:30:00,,,,,,,,12,,,
2020-02-12 21:45:00,,,,,,,,12.64,,,
2020-02-12 22:00:00,,,,,,,,11.16,,,
2020-02-12 22:15:00,,,,,,,,14.28,,,
2020-02-12 22:30:00,,,,,,,,10.84,,,
2020-02-12 22:45:00,,,,,,,,10.08,,,
2020-02-12 23:00:00,,,,,,,,8.16,,,
2020-02-12 23:15:00,,,,,,,,7.24,,,
2020-02-12 23:30:00,,,,,,,,6.44,,,
2020-02-12 23:45:00,,,,,,,,6.44,,,
2020-02-13 00:00:00,,,,,,,,5.92,,,
2020-02-13 00:15:00,,,,,,,,5.88,,,
2020-02-13 00:30:00,,,,,,,,5.6,,,
2020-02-13 00:45:00,,,,,,,,5.08,,,
2020-02-13 01:00:00,,,,,,,,4.56,,,
2020-02-13 01:15:00,,,,,,,,5,,,
2020-02-13 01:30:00,,,,,,,,4.4,,,
2020-02-13 01:45:00,,,,,,,,3.48,,,
2020-02-13 02:00:00,,,,,,,,3.92,,,
2020-02-13 02:15:00,,,,,,,,4.6,,,
2020-02-13 02:30:00,,,,,,,,3.68,,,
2020-02-13 02:45:00,,,,,,,,3.8,,,
2020-02-13 03:00:00,,,,,,,,3.76,,,
2020-02-13 03:15:00,,,,,,,,3.84,,,
2020-02-13 03:30:00,,,,,,,,3.96,,,
2020-02-13 03:45:00,,,,,,,,3.16,,,
2020-02-13 04:00:00,,,,,,,,3.92,,,
2020-02-13 04:15:00,,,,,,,,4.12,,,
2020-02-13 04:30:00,,,,,,,,4.56,,,
2020-02-13 04:45:00,,,,,,,,4.96,,,
2020-02-13 05:00:00,,,,,,,,4.64,,,
2020-02-13 05:15:00,,,,,,,,5.44,,,
2020-02-13 05:30:00,,,,,,,,7.24,,,
2020-02-13 05:45:00,,,,,,,,7.2,,,
2020-02-13 06:00:00,,,,,,,,8.08,,,
2020-02-13 06:15:00,,,,,,,,10.52,,,
2020-02-13 06:30:00,,,,,,,,11.76,,,
2020-02-13 06:45:00,,,,,,,,14.56,,,
2020-02-13 07:00:00,,,,,,,,14.84,,,
2020-02-13 07:15:00,,,,,,,,19.84,,,
2020-02-13 07:30:00,,,,,,,,19.8,,,
2020-02-13 07:45:00,,,,,,,,18.08,,,
2020-02-13 08:00:00,,,,,,,,19.4,,,
2020-02-13 08:15:00,,,,,,,,19.48,,,
2020-02-13 08:30:00,,,,,,,,16.28,,,
2020-02-13 08:45:00,,,,,,,,15.48,,,
2020-02-13 09:00:00,,,,,,,,17.88,,,
2020-02-13 09:15:00,,,,,,,,15.44,,,
2020-02-13 09:30:00,,,,,,,,15.16,,,
2020-02-13 09:45:00,,,,,,,,14.24,,,
2020-02-13 10:00:00,,,,,,,,15.52,,,
2020-02-13 10:15:00,,,,,,,,16.88,,,
2020-02-13 10:30:00,,,,,,,,16.6,,,
2020-02-13 10:45:00,,,,,,,,15.56,,,
2020-02-13 11:00:00,,,,,,,,18.56,,,
2020-02-13 11:15:00,,,,,,,,17.88,,,
2020-02-13 11:30:00,,,,,,,,19.24,,,
2020-02-13 11:45:00,,,,,,,,16.64,,,
2020-02-13 12:00:00,,,,,,,,17.32,,,
2020-02-13 12:15:00,,,,,,,,15,,,
2020-02-13 12:30:00,,,,,,,,15.4,,,
2020-02-13 12:45:00,,,,,,,,15.84,,,
2020-02-13 13:00:00,,,,,,,,15.04,,,
2020-02-13 13:15:00,,,,,,,,14.04,,,
2020-02-13 13:30:00,,,,,,,,13.92,,,
2020-02-13 13:45:00,,,,,,,,12.08,,,
2020-02-13 14:00:00,,,,,,,,13.24,,,
2020-02-13 14:15:00,,,,,,,,13.16,,,
2020-02-13 14:30:00,,,,,,,,13.8,,,
2020-02-13 14:45:00,,,,,,,,13.2,,,
2020-02-13 15:00:00,,,,,,,,12.24,,,
2020-02-13 15:15:00,,,,,,,,13.48,,,
2020-02-13 15:30:00,,,,,,,,13.04,,,
2020-02-13 15:45:00,,,,,,,,14.24,,,
2020-02-13 16:00:00,,,,,,,,13.56,,,
2020-02-13 16:15:00,,,,,,,,14.28,,,
2020-02-13 16:30:00,,,,,,,,16.68,,,
2020-02-13 16:45:00,,,,,,,,16.4,,,
2020-02-13 17:00:00,,,,,,,,17.68,,,
2020-02-13 17:15:00,,,,,,,,19.8,,,
2020-02-13 17:30:00,,,,,,,,18.8,,,
2020-02-13 17:45:00,,,,,,,,19.36,,,
2020-02-13 18:00:00,,,,,,,,20.04,,,
2020-02-13 18:15:00,,,,,,,,21.44,,,
2020-02-13 18:30:00,,,,,,,,22.88,,,
2020-02-13 18:45:00,,,,,,,,19.84,,,
2020-02-13 19:00:00,,,,,,,,18.28,,,
2020-02-13 19:15:00,,,,,,,,20.24,,,
2020-02-13 19:30:00,,,,,,,,18.16,,,
2020-02-13 19:45:00,,,,,,,,23.28,,,
2020-02-13 20:00:00,,,,,,,,17.56,,,
2020-02-13 20:15:00,,,,,,,,15.08,,,
2020-02-13 20:30:00,,,,,,,,17.72,,,
2020-02-13 20:45:00,,,,,,,,20.24,,,
2020-02-13 21:00:00,,,,,,,,14.96,,,
2020-02-13 21:15:00,,,,,,,,14.32,,,
2020-02-13 21:30:00,,,,,,,,11.72,,,
2020-02-13 21:45:00,,,,,,,,10.92,,,
2020-02-13 22:00:00,,,,,,,,10.56,,,
2020-02-13 22:15:00,,,,,,,,11.68,,,
2020-02-13 22:30:00,,,,,,,,10.96,,,
2020-02-13 22:45:00,,,,,,,,8.92,,,
2020-02-13 23:00:00,,,,,,,,8.8,,,
2020-02-13 23:15:00,,,,,,,,8,,,
2020-02-13 23:30:00,,,,,,,,8,,,
2020-02-13 23:45:00,,,,,,,,6.48,,,
2020-02-14 00:00:00,,,,,,,,6,,,
2020-02-14 00:15:00,,,,,,,,5.6,,,
2020-02-14 00:30:00,,,,,,,,5,,,
2020-02-14 00:45:00,,,,,,,,4.76,,,
2020-02-14 01:00:00,,,,,,,,4.32,,,
2020-02-14 01:15:00,,,,,,,,4.72,,,
2020-02-14 01:30:00,,,,,,,,4.48,,,
2020-02-14 01:45:00,,,,,,,,3.76,,,
2020-02-14 02:00:00,,,,,,,,4.32,,,
2020-02-14 02:15:00,,,,,,,,4.04,,,
2020-02-14 02:30:00,,,,,,,,4,,,
2020-02-14 02:45:00,,,,,,,,4.32,,,
2020-02-14 03:00:00,,,,,,,,4,,,
2020-02-14 03:15:00,,,,,,,,4.16,,,
2020-02-14 03:30:00,,,,,,,,3.96,,,
2020-02-14 03:45:00,,,,,,,,4.2,,,
2020-02-14 04:00:00,,,,,,,,4.16,,,
2020-02-14 04:15:00,,,,,,,,4.92,,,
2020-02-14 04:30:00,,,,,,,,5.44,,,
2020-02-14 04:45:00,,,,,,,,5,,,
2020-02-14 05:00:00,,,,,,,,5.04,,,
2020-02-14 05:15:00,,,,,,,,5.92,,,
2020-02-14 05:30:00,,,,,,,,5.88,,,
2020-02-14 05:45:00,,,,,,,,5.76,,,
2020-02-14 06:00:00,,,,,,,,8,,,
2020-02-14 06:15:00,,,,,,,,11.32,,,
2020-02-14 06:30:00,,,,,,,,12.4,,,
2020-02-14 06:45:00,,,,,,,,15.76,,,
2020-02-14 07:00:00,,,,,,,,16.08,,,
2020-02-14 07:15:00,,,,,,,,17.84,,,
2020-02-14 07:30:00,,,,,,,,16.92,,,
2020-02-14 07:45:00,,,,,,,,15.16,,,
2020-02-14 08:00:00,,,,,,,,16.88,,,
2020-02-14 08:15:00,,,,,,,,17.4,,,
2020-02-14 08:30:00,,,,,,,,17.24,,,
2020-02-14 08:45:00,,,,,,,,16.84,,,
2020-02-14 09:00:00,,,,,,,,14.92,,,
2020-02-14 09:15:00,,,,,,,,17.44,,,
2020-02-14 09:30:00,,,,,,,,15.24,,,
2020-02-14 09:45:00,,,,,,,,15.64,,,
2020-02-14 10:00:00,,,,,,,,15,,,
2020-02-14 10:15:00,,,,,,,,14.08,,,
2020-02-14 10:30:00,,,,,,,,15.96,,,
2020-02-14 10:45:00,,,,,,,,15.2,,,
2020-02-14 11:00:00,,,,,,,,15.32,,,
2020-02-14 11:15:00,,,,,,,,16.12,,,
2020-02-14 11:30:00,,,,,,,,15.16,,,
2020-02-14 11:45:00,,,,,,,,14.48,,,
2020-02-14 12:00:00,,,,,,,,13.96,,,
2020-02-14 12:15:00,,,,,,,,15.12,,,
2020-02-14 12:30:00,,,,,,,,13.72,,,
2020-02-14 12:45:00,,,,,,,,14.4,,,
2020-02-14 13:00:00,,,,,,,,11.24,,,
2020-02-14 13:15:00,,,,,,,,14.08,,,
2020-02-14 13:30:00,,,,,,,,14.88,,,
2020-02-14 13:45:00,,,,,,,,13,,,
2020-02-14 14:00:00,,,,,,,,13.52,,,
2020-02-14 14:15:00,,,,,,,,13.76,,,
2020-02-14 14:30:00,,,,,,,,13.4,,,
2020-02-14 14:45:00,,,,,,,,12,,,
2020-02-14 15:00:00,,,,,,,,14.04,,,
2020-02-14 15:15:00,,,,,,,,15.92,,,
2020-02-14 15:30:00,,,,,,,,13,,,
2020-02-14 15:45:00,,,,,,,,15.12,,,
2020-02-14 16:00:00,,,,,,,,14.36,,,
2020-02-14 16:15:00,,,,,,,,14.96,,,
2020-02-14 16:30:00,,,,,,,,16.36,,,
2020-02-14 16:45:00,,,,,,,,17.2,,,
2020-02-14 17:00:00,,,,,,,,17.8,,,
2020-02-14 17:15:00,,,,,,,,17.16,,,
2020-02-14 17:30:00,,,,,,,,19.36,,,
2020-02-14 17:45:00,,,,,,,,18.72,,,
2020-02-14 18:00:00,,,,,,,,17.32,,,
2020-02-14 18:15:00,,,,,,,,21.04,,,
2020-02-14 18:30:00,,,,,,,,20,,,
2020-02-14 18:45:00,,,,,,,,20.32,,,
2020-02-14 19:00:00,,,,,,,,21.8,,,
2020-02-14 19:15:00,,,,,,,,19.12,,,
2020-02-14 19:30:00,,,,,,,,17.72,,,
2020-02-14 19:45:00,,,,,,,,16.56,,,
2020-02-14 20:00:00,,,,,,,,19.8,,,
2020-02-14 20:15:00,,,,,,,,18.2,,,
2020-02-14 20:30:00,,,,,,,,15.84,,,
2020-02-14 20:45:00,,,,,,,,16.48,,,
2020-02-14 21:00:00,,,,,,,,15,,,
2020-02-14 21:15:00,,,,,,,,15.28,,,
2020-02-14 21:30:00,,,,,,,,11.16,,,
2020-02-14 21:45:00,,,,,,,,11.64,,,
2020-02-14 22:00:00,,,,,,,,10.4,,,
2020-02-14 22:15:00,,,,,,,,14.12,,,
2020-02-14 22:30:00,,,,,,,,12.52,,,
2020-02-14 22:45:00,,,,,,,,10.2,,,
2020-02-14 23:00:00,,,,,,,,10.88,,,
2020-02-14 23:15:00,,,,,,,,9.08,,,
2020-02-14 23:30:00,,,,,,,,9.64,,,
2020-02-14 23:45:00,,,,,,,,9.16,,,
2020-02-15 00:00:00,,,,,,,,7.6,,,
2020-02-15 00:15:00,,,,,,,,7.68,,,
2020-02-15 00:30:00,,,,,,,,6.2,,,
2020-02-15 00:45:00,,,,,,,,6.8,,,
2020-02-15 01:00:00,,,,,,,,5.4,,,
2020-02-15 01:15:00,,,,,,,,6,,,
2020-02-15 01:30:00,,,,,,,,4.6,,,
2020-02-15 01:45:00,,,,,,,,4.72,,,
2020-02-15 02:00:00,,,,,,,,5,,,
2020-02-15 02:15:00,,,,,,,,4.64,,,
2020-02-15 02:30:00,,,,,,,,4.24,,,
2020-02-15 02:45:00,,,,,,,,4.84,,,
2020-02-15 03:00:00,,,,,,,,5.12,,,
2020-02-15 03:15:00,,,,,,,,5.12,,,
2020-02-15 03:30:00,,,,,,,,4.52,,,
2020-02-15 03:45:00,,,,,,,,4.68,,,
2020-02-15 04:00:00,,,,,,,,4.96,,,
2020-02-15 04:15:00,,,,,,,,5.36,,,
